tick,aep_active,aep_hyperactive,alpha_protein_gut,tau_protein_gut,alpha_cleaved_gut,tau_cleaved_gut,alpha_oligomer_gut,tau_oligomer_gut,barrier_impermeability,microbiota_good_bacteria_class,microbiota_pathogenic_bacteria_class,resting_microglia,active_microglia,healthy_neuron,damaged_neuron,dead_neuron,cleaved_alpha_syn_brain,alpha_syn_oligomer_brain,cleaved_tau_brain,tau_oligomer_brain,cytokine_pro_inflammatory,cytokine_non_inflammatory
63,22,28,233,241,134,118,0,0,24,27157,10570,24,26,139,118,43,977,49,980,115,352,353
64,22,28,233,239,134,122,0,0,24,28325,10311,24,26,139,118,43,1033,49,1024,119,366,365
65,22,28,232,238,136,124,0,0,24,30809,10055,24,26,137,119,44,1054,53,1078,123,374,383
66,22,28,232,238,135,124,0,0,24,31396,9551,20,30,137,119,44,1096,55,1138,124,394,393
67,22,28,231,238,137,124,0,0,25,32990,9680,18,32,134,121,45,1016,84,1061,156,406,413
68,22,28,228,237,143,126,0,0,25,33852,9731,18,32,134,121,45,1058,85,1111,162,420,431
69,22,28,226,235,147,130,0,0,25,35029,9314,18,32,134,121,45,1092,88,1164,165,431,452
70,22,28,226,233,147,134,0,0,25,33446,8938,19,31,134,121,45,1124,93,1200,169,447,467
71,22,28,226,233,147,134,0,0,26,31543,9010,20,30,134,121,45,1164,97,1224,173,460,484
72,22,28,224,233,151,134,0,0,26,31022,8418,20,30,134,121,45,1107,122,1126,206,477,497
73,22,28,224,233,151,134,0,0,26,31418,8106,21,29,134,121,45,1134,126,1165,211,495,508
74,22,28,222,232,155,136,0,0,26,32795,8006,21,29,134,121,45,1161,131,1182,221,510,522
75,22,28,222,232,155,136,0,0,27,32251,7620,23,27,134,121,45,1191,137,1230,223,525,534
76,22,28,222,232,155,136,0,0,27,32531,8041,25,25,134,121,45,1242,139,1229,236,542,542
77,22,28,220,232,159,136,0,0,27,32946,8228,23,27,134,121,45,1183,160,1146,266,556,555
78,22,28,219,231,161,138,0,0,27,31426,8239,24,26,134,119,47,1213,165,1187,271,572,565
79,22,28,218,228,163,144,0,0,27,31344,8315,24,26,133,117,50,1255,170,1200,280,588,575
80,22,28,216,228,167,144,0,0,27,34119,8539,24,26,130,119,51,1290,175,1237,287,605,584
81,22,28,213,227,169,146,1,0,28,33714,8081,24,26,128,118,54,1319,182,1250,295,619,596
82,22,28,212,226,171,148,1,0,28,31315,7210,24,26,127,117,56,1241,210,1155,327,636,605
83,22,28,211,222,173,156,1,0,28,29430,7445,25,25,126,115,59,1258,218,1184,328,648,618
84,22,28,211,220,173,160,1,0,28,30115,7584,24,26,123,115,62,1278,223,1215,331,662,630
85,22,28,211,218,173,164,1,0,28,29588,7448,26,24,121,115,64,1333,224,1259,332,674,642
86,22,28,211,215,173,170,1,0,28,29363,7540,24,26,116,116,68,1368,226,1296,336,689,653
87,22,28,210,214,175,172,1,0,29,32204,7697,24,26,111,118,71,1250,256,1195,369,700,668
88,22,28,209,214,177,172,1,0,29,33245,7134,25,25,109,114,77,1278,262,1226,375,712,681
